id,ts,src_account_id,dst_account_id,merchant_id,amount,channel,device_id,location,suspect,fraud,meta
185,2025-11-21T20:52:43.044999,412,108,41,1786.46,web,218,Guerra Verde,0,0,"{""note"": ""Quaerat fugit consequuntur.""}"
186,2025-11-22T04:45:12.044999,367,555,53,1350.45,ted,65,Silva,0,0,"{""note"": ""Mollitia excepturi sequi ullam neque libero dolor.""}"
187,2025-11-21T21:34:00.044999,435,288,94,1223.57,pix,13,Fogaça Verde,0,0,"{""note"": ""Fuga natus quis necessitatibus est nam.""}"
188,2025-11-21T09:28:37.044999,534,101,97,552.7,pix,121,Aragão,0,0,"{""note"": ""Modi doloremque nobis excepturi.""}"
189,2025-11-21T23:11:43.044999,421,111,12,259.11,pix,244,Gonçalves,0,0,"{""note"": ""Quisquam ullam eaque ratione.""}"
190,2025-11-22T00:56:08.044999,293,276,100,417.16,pix,55,da Mota de da Rosa,0,0,"{""note"": ""Aperiam dolorum eveniet dicta suscipit accusamus architecto mollitia.""}"
191,2025-11-21T17:53:05.044999,116,82,99,1213.31,card,167,da Luz,0,0,"{""note"": ""Rerum distinctio id.""}"
192,2025-11-22T08:00:38.044999,96,506,25,1804.25,ted,17,Moura,0,0,"{""note"": ""Excepturi optio qui sint neque blanditiis.""}"
193,2025-11-21T20:15:12.044999,151,437,52,249.32,ted,1,Monteiro,0,0,"{""note"": ""Quidem voluptates architecto quae culpa recusandae harum illo.""}"
194,2025-11-22T08:36:47.044999,277,183,39,1780.71,web,67,Fonseca de Cunha,0,0,"{""note"": ""Aspernatur sunt quod modi eveniet deserunt impedit eum.""}"
195,2025-11-21T13:02:14.044999,15,241,70,1676.66,web,171,Pires,0,0,"{""note"": ""Harum corporis aut.""}"
196,2025-11-21T16:40:10.044999,533,28,53,1144.51,card,149,Rodrigues da Serra,0,0,"{""note"": ""Nisi et placeat cumque quia et aut alias.""}"
197,2025-11-21T14:23:07.044999,264,583,17,1800.66,mobile,114,Duarte,0,0,"{""note"": ""Dolorem commodi perferendis consectetur dicta autem.""}"
198,2025-11-21T17:48:03.044999,284,273,86,888.86,mobile,92,Pastor Verde,0,0,"{""note"": ""Quisquam maiores inventore quo molestiae voluptates.""}"
199,2025-11-21T09:30:32.044999,530,467,3,744.72,pix,192,Jesus Alegre,0,0,"{""note"": ""Qui dolore non eius recusandae.""}"
200,2025-11-22T05:35:53.044999,352,471,10,466.09,web,276,Monteiro Grande,0,0,"{""note"": ""Eos a saepe quo esse error voluptate.""}"
201,2025-11-21T20:21:30.044999,83,399,87,459.49,pix,264,Gomes Grande,0,0,"{""note"": ""Voluptas eos voluptatum mollitia possimus odit veritatis.""}"
202,2025-11-22T05:05:58.044999,588,197,32,467.28,pix,177,Cavalcante,0,0,"{""note"": ""Alias cupiditate nobis nobis expedita eveniet.""}"
203,2025-11-21T22:03:42.044999,4,381,76,451.59,pix,174,da Costa,0,0,"{""note"": ""Inventore id ipsam delectus.""}"
204,2025-11-21T22:57:01.044999,101,239,23,1863.99,pix,38,Ribeiro das Pedras,0,0,"{""note"": ""Corrupti hic laborum.""}"
205,2025-11-21T20:09:11.044999,19,349,98,224.03,web,136,Moraes,0,0,"{""note"": ""Esse adipisci optio quasi fuga praesentium.""}"
206,2025-11-21T11:40:35.044999,577,285,13,474.27,pix,263,Peixoto,0,0,"{""note"": ""Quasi excepturi nostrum praesentium accusamus natus.""}"
207,2025-11-22T02:14:35.044999,52,251,96,672.88,web,90,Machado,0,0,"{""note"": ""Corporis ut minima saepe maxime porro.""}"
208,2025-11-21T22:38:00.044999,219,186,95,315.14,web,101,Pereira dos Dourados,0,0,"{""note"": ""Illum voluptate doloribus consequuntur cupiditate commodi repellendus.""}"
209,2025-11-22T01:08:15.044999,166,95,25,981.83,pix,241,Andrade,0,0,"{""note"": ""Ullam qui tempora incidunt nemo soluta amet.""}"
210,2025-11-21T14:32:21.044999,335,527,52,606.13,pix,223,Lima,0,0,"{""note"": ""Et eos perferendis odio.""}"
211,2025-11-21T09:37:01.044999,75,482,72,432.95,web,215,Castro,0,0,"{""note"": ""Ipsum at nisi reiciendis.""}"
212,2025-11-22T03:13:19.044999,195,164,59,1621.33,card,226,Ferreira,0,0,"{""note"": ""Impedit delectus minus occaecati asperiores ab illum.""}"
213,2025-11-21T13:29:24.044999,411,124,56,65.78,web,188,da Rocha,0,0,"{""note"": ""Sed eaque perspiciatis iure.""}"
214,2025-11-21T11:26:16.044999,322,44,3,457.41,web,266,Novaes da Serra,0,0,"{""note"": ""Incidunt sint corrupti dicta corporis officiis.""}"
215,2025-11-21T08:52:58.044999,57,484,26,1160.86,pix,269,Sampaio de Monteiro,0,0,"{""note"": ""Voluptatibus ullam sed.""}"
216,2025-11-22T07:42:28.044999,159,30,31,1749.93,card,228,Lima,0,0,"{""note"": ""Consequuntur sit maiores possimus quo animi magnam.""}"
217,2025-11-21T15:14:21.044999,512,520,21,944.01,pix,265,Moreira das Pedras,0,0,"{""note"": ""Accusantium perferendis doloremque reprehenderit.""}"
218,2025-11-21T19:55:47.044999,331,131,27,235.18,ted,77,Rios Verde,0,0,"{""note"": ""Qui neque odio itaque veritatis quia quos doloribus.""}"
219,2025-11-22T01:12:57.044999,593,600,1,468.47,web,10,Camargo do Norte,0,0,"{""note"": ""Temporibus repellat sunt.""}"
220,2025-11-21T23:18:52.044999,530,17,86,1664.03,pix,4,Camargo,0,0,"{""note"": ""Culpa quam non commodi atque libero libero.""}"
221,2025-11-21T23:05:22.044999,416,578,36,987.41,web,240,Ramos de da Cunha,0,0,"{""note"": ""Alias architecto voluptatibus sequi eveniet.""}"
222,2025-11-22T08:29:55.044999,259,34,65,1650.41,web,53,Alves Alegre,0,0,"{""note"": ""Deleniti ut illum molestias dignissimos dolorum quo.""}"
223,2025-11-21T18:11:41.044999,310,334,18,1827.05,web,258,Rodrigues do Galho,0,0,"{""note"": ""Deleniti laboriosam consectetur natus quaerat.""}"
224,2025-11-21T22:24:51.044999,457,496,34,1044.41,ted,193,Moreira do Oeste,0,0,"{""note"": ""Sit dicta quae quidem sit.""}"
225,2025-11-21T10:51:32.044999,60,211,2,767.96,pix,36,da Rosa do Sul,0,0,"{""note"": ""Ullam architecto quia dolorem.""}"
226,2025-11-22T00:55:04.044999,1,176,67,89.81,card,96,Aragão,0,0,"{""note"": ""Nemo distinctio perspiciatis enim doloremque impedit alias.""}"
227,2025-11-22T05:47:15.044999,492,588,97,764.45,ted,166,Campos,0,0,"{""note"": ""Nulla optio inventore consequatur modi corporis numquam.""}"
228,2025-11-21T21:13:32.044999,64,100,48,548.97,mobile,299,Mendonça de Campos,0,0,"{""note"": ""Eligendi maxime id dicta.""}"
229,2025-11-21T13:23:35.044999,42,268,63,341.51,web,45,Fonseca,0,0,"{""note"": ""Repudiandae officia tempore itaque nulla natus.""}"
230,2025-11-21T11:12:38.044999,592,134,97,1065.6,card,105,Albuquerque,0,0,"{""note"": ""Excepturi odit illum accusantium modi sed.""}"
231,2025-11-21T15:42:50.044999,138,282,18,1337.25,ted,300,Abreu do Sul,0,0,"{""note"": ""Dolor excepturi qui amet.""}"
232,2025-11-22T06:52:43.044999,195,64,34,1664.91,card,152,Guerra de Souza,0,0,"{""note"": ""Itaque voluptatum ut eaque similique.""}"
233,2025-11-22T05:17:43.044999,430,574,4,494.08,ted,134,Sales,0,0,"{""note"": ""Deserunt quaerat quidem itaque.""}"
234,2025-11-21T17:50:15.044999,489,107,19,1178.9,mobile,182,Almeida de Pimenta,0,0,"{""note"": ""Fugit consectetur officia praesentium aliquid suscipit.""}"
235,2025-11-21T12:26:51.044999,309,284,84,1451.08,card,86,Cavalcanti,0,0,"{""note"": ""Doloribus aliquid qui fugiat praesentium.""}"
236,2025-11-21T19:26:52.044999,395,517,48,1732.07,mobile,123,Ramos da Praia,0,0,"{""note"": ""Sapiente fugiat id hic dolore ea atque ducimus.""}"
237,2025-11-22T05:57:20.044999,580,27,55,1313.07,card,89,Montenegro,0,0,"{""note"": ""In aspernatur sequi autem.""}"
238,2025-11-22T04:52:59.044999,263,103,42,741.73,mobile,255,Moreira do Oeste,0,0,"{""note"": ""Molestias minus at.""}"
239,2025-11-21T13:52:25.044999,244,559,11,90.06,ted,59,Guerra,0,0,"{""note"": ""Animi laboriosam debitis blanditiis praesentium quasi maiores eveniet.""}"
240,2025-11-21T22:33:10.044999,234,438,67,829.47,mobile,29,Peixoto,0,0,"{""note"": ""Deserunt voluptatum placeat quam adipisci necessitatibus ipsa.""}"
241,2025-11-21T14:20:38.044999,351,282,12,316.46,web,98,Alves Verde,0,0,"{""note"": ""Eos officia consequuntur dolor exercitationem unde maxime.""}"
242,2025-11-21T10:33:00.044999,261,399,43,220.16,mobile,44,Nunes da Praia,0,0,"{""note"": ""Fuga sapiente voluptatum quia quo.""}"
243,2025-11-22T02:40:16.044999,364,95,29,622.35,web,194,Pereira da Serra,0,0,"{""note"": ""Qui iste eligendi nesciunt deserunt exercitationem.""}"
244,2025-11-21T14:23:31.044999,88,48,55,802.55,pix,249,Alves,0,0,"{""note"": ""Nemo exercitationem omnis dolorem reiciendis dolorum.""}"
245,2025-11-21T22:04:22.044999,46,108,80,737.41,card,12,Azevedo,0,0,"{""note"": ""Quod labore fugit est.""}"
246,2025-11-21T23:04:24.044999,438,458,27,1553.77,pix,257,Correia,0,0,"{""note"": ""Est alias occaecati neque magni libero explicabo.""}"
247,2025-11-21T14:43:28.044999,189,325,75,1793.91,ted,63,Brito Paulista,0,0,"{""note"": ""Dolorem harum a maxime.""}"
248,2025-11-21T13:39:21.044999,477,584,30,1557.48,card,285,Camargo do Campo,0,0,"{""note"": ""Libero quia illo occaecati.""}"
249,2025-11-22T01:29:40.044999,436,377,93,1663.43,pix,44,Duarte da Mata,0,0,"{""note"": ""Suscipit in magni numquam occaecati.""}"
250,2025-11-21T21:57:04.044999,235,252,74,987.52,mobile,235,Abreu da Prata,0,0,"{""note"": ""Ipsam assumenda in tempore ducimus repellat voluptas omnis.""}"
251,2025-11-21T19:47:42.044999,37,555,61,62.06,card,106,Pires da Mata,0,0,"{""note"": ""Excepturi minima eligendi aspernatur voluptates perspiciatis.""}"
252,2025-11-21T23:44:31.044999,184,463,5,805.55,web,87,Nogueira de Almeida,0,0,"{""note"": ""Inventore sed vel harum earum odio.""}"
253,2025-11-22T01:38:26.044999,489,216,6,1737.91,mobile,98,Peixoto,0,0,"{""note"": ""Maiores voluptatibus provident deleniti ab.""}"
254,2025-11-21T22:47:15.044999,223,571,73,1108.54,card,138,Azevedo Paulista,0,0,"{""note"": ""Aut illum ab aperiam unde.""}"
255,2025-11-22T02:04:42.044999,557,422,32,1603.97,web,194,Nascimento,0,0,"{""note"": ""Vero eveniet quod magni officiis veritatis.""}"
256,2025-11-21T12:24:51.044999,100,279,2,529.55,ted,107,Novais,0,0,"{""note"": ""Aliquid error consequuntur eum vel fugiat modi.""}"
257,2025-11-21T13:58:29.044999,475,245,52,791.4,pix,60,Machado,0,0,"{""note"": ""Ducimus ipsam esse perspiciatis.""}"
258,2025-11-21T22:15:26.044999,101,16,53,624.2,pix,97,Cunha de Macedo,0,0,"{""note"": ""Dicta nostrum pariatur ipsum ratione tempore.""}"
259,2025-11-21T22:42:12.044999,17,318,92,1186.03,web,225,Moraes,0,0,"{""note"": ""Dignissimos iste voluptatem dolorem cupiditate doloremque.""}"
260,2025-11-21T18:22:48.044999,339,151,26,794.01,ted,235,Rocha Grande,0,0,"{""note"": ""Facere culpa recusandae vero repellat similique.""}"
261,2025-11-21T20:27:09.044999,109,576,28,695.71,pix,84,Duarte da Mata,0,0,"{""note"": ""Esse nisi placeat rerum ratione.""}"
262,2025-11-22T08:06:58.044999,556,240,64,1993.86,mobile,114,Casa Grande de Minas,0,0,"{""note"": ""Explicabo est quia incidunt.""}"
263,2025-11-22T00:45:04.044999,256,597,43,1001.57,card,22,Macedo da Prata,0,0,"{""note"": ""Quia illo deserunt.""}"
264,2025-11-21T09:28:46.044999,484,343,93,1601.71,pix,136,Albuquerque,0,0,"{""note"": ""Quidem repellendus totam dolorum beatae aliquam.""}"
265,2025-11-21T14:01:49.044999,598,73,68,1841.16,web,88,Alves,0,0,"{""note"": ""Incidunt illo maiores saepe officia laborum.""}"
266,2025-11-21T11:57:33.044999,417,132,7,1332.01,web,33,Barros,0,0,"{""note"": ""Illum at a alias vero ullam.""}"
267,2025-11-21T13:21:19.044999,263,470,76,386.88,web,238,Cassiano,0,0,"{""note"": ""Quasi minus saepe voluptatem numquam animi pariatur sapiente.""}"
268,2025-11-22T02:29:55.044999,75,324,38,1765.98,web,232,Camargo da Praia,0,0,"{""note"": ""Quos a soluta nam.""}"
269,2025-11-21T14:22:11.044999,139,94,45,1539.59,card,272,da Mota,0,0,"{""note"": ""Possimus ab quos ratione eveniet sequi.""}"
270,2025-11-21T18:10:10.044999,260,124,92,895.12,web,95,Fernandes,0,0,"{""note"": ""Quos aliquam illum veniam atque.""}"
271,2025-11-21T12:54:50.044999,69,158,37,1206.04,ted,19,Rios da Mata,0,0,"{""note"": ""Facilis explicabo eius deleniti nobis.""}"
272,2025-11-22T07:17:43.044999,324,584,18,230.45,mobile,179,da Costa,0,0,"{""note"": ""Deleniti odit eligendi nemo incidunt.""}"
273,2025-11-21T20:11:57.044999,573,532,54,1465.81,card,79,Marques da Praia,0,0,"{""note"": ""Corrupti libero sunt.""}"
274,2025-11-21T17:11:24.044999,590,137,70,1834.1,mobile,86,Sá de Pacheco,0,0,"{""note"": ""Sapiente libero magnam tempore necessitatibus reprehenderit.""}"
275,2025-11-21T19:35:32.044999,443,290,93,644.19,web,219,Dias de Campos,0,0,"{""note"": ""Rem earum laboriosam est sed eveniet.""}"
276,2025-11-21T10:09:41.044999,87,24,33,857.92,pix,129,Sampaio de Minas,0,0,"{""note"": ""Tempora alias aut quaerat asperiores vitae eligendi.""}"
277,2025-11-21T15:59:35.044999,369,398,21,891.48,card,219,Sales,0,0,"{""note"": ""Consequuntur natus alias mollitia tenetur incidunt reprehenderit.""}"
278,2025-11-21T18:18:11.044999,475,284,66,1186.22,web,97,Farias da Prata,0,0,"{""note"": ""Eos occaecati voluptatem architecto repellat.""}"
279,2025-11-21T11:41:55.044999,423,133,5,489.51,web,107,Martins Verde,0,0,"{""note"": ""Vero eius omnis a velit non.""}"
280,2025-11-21T09:55:14.044999,355,367,62,438.71,mobile,46,Caldeira de Silva,0,0,"{""note"": ""Assumenda exercitationem cumque eum vero et repellendus.""}"
281,2025-11-22T06:06:21.044999,57,39,63,1838.44,mobile,100,Rodrigues da Mata,0,0,"{""note"": ""Possimus eum facilis quisquam assumenda.""}"
282,2025-11-21T14:17:41.044999,244,406,12,1378.83,card,179,Rocha de Souza,0,0,"{""note"": ""Alias in maxime atque tenetur possimus.""}"
283,2025-11-22T06:01:36.044999,156,586,42,1768.18,pix,92,Almeida da Serra,0,0,"{""note"": ""Sint libero quod perspiciatis.""}"
284,2025-11-22T00:20:18.044999,550,106,2,1269.22,ted,271,Cardoso,0,0,"{""note"": ""Possimus quisquam accusantium.""}"
285,2025-11-22T01:31:23.044999,14,572,35,489.2,web,232,Peixoto Paulista,0,0,"{""note"": ""Illum nostrum delectus corrupti iure consequuntur perspiciatis animi.""}"
286,2025-11-21T11:18:42.044999,60,335,5,411.3,ted,71,Sampaio,0,0,"{""note"": ""Quae incidunt molestias ab ea pariatur.""}"
287,2025-11-21T16:46:07.044999,247,353,57,808.87,ted,225,Mendonça da Mata,0,0,"{""note"": ""Eius ipsa laboriosam saepe quas laborum beatae.""}"
288,2025-11-22T00:52:15.044999,200,258,55,1142.85,card,277,Rodrigues,0,0,"{""note"": ""Alias odit nostrum nihil.""}"
289,2025-11-22T06:00:40.044999,358,166,38,755.01,web,63,da Rosa Alegre,0,0,"{""note"": ""Tenetur exercitationem harum facilis delectus laborum nulla.""}"
290,2025-11-21T16:38:31.044999,282,9,16,1215.67,web,57,Novais,0,0,"{""note"": ""Id placeat corporis eveniet architecto officiis magni.""}"
291,2025-11-21T11:56:34.044999,45,177,52,1255.2,ted,167,Montenegro,0,0,"{""note"": ""Reprehenderit cumque tenetur excepturi.""}"
292,2025-11-21T19:50:45.044999,162,110,71,1669.69,card,261,Machado,0,0,"{""note"": ""Corporis numquam voluptatem dolorem rerum minus blanditiis.""}"
293,2025-11-22T06:25:35.044999,5,460,60,69.19,ted,184,Ramos do Sul,0,0,"{""note"": ""Dolor quae reiciendis.""}"
294,2025-11-21T14:17:57.044999,8,283,18,474.75,ted,203,Correia,0,0,"{""note"": ""Perspiciatis accusamus deleniti quasi exercitationem ea voluptates.""}"
295,2025-11-21T11:40:13.044999,529,239,45,1364.26,card,194,Ribeiro,0,0,"{""note"": ""Tenetur dignissimos delectus aliquam alias cupiditate.""}"
296,2025-11-22T00:02:03.044999,589,190,98,1386.9,web,1,Nunes,0,0,"{""note"": ""Voluptatem voluptatum quidem eius sunt occaecati tempore sit.""}"
297,2025-11-22T08:08:25.044999,469,401,20,1640.12,pix,281,Carvalho da Mata,0,0,"{""note"": ""Veniam ab deleniti aliquid quis.""}"
298,2025-11-22T08:26:30.044999,54,99,29,1949.2,ted,230,Câmara da Praia,0,0,"{""note"": ""Facere assumenda nesciunt fugiat reprehenderit necessitatibus.""}"
299,2025-11-21T15:39:59.044999,397,366,77,468.82,mobile,291,Jesus,0,0,"{""note"": ""Ipsum quos aliquid aut praesentium.""}"
300,2025-11-21T19:04:56.044999,23,472,13,1770.13,mobile,249,Sousa,0,0,"{""note"": ""Rerum voluptatum facilis minus at.""}"
301,2025-11-21T14:25:39.044999,491,420,68,707.9,pix,109,Nascimento,0,0,"{""note"": ""Facere maiores molestias sunt accusantium sunt quo.""}"
302,2025-11-21T22:26:34.044999,245,459,52,138.18,ted,47,Santos,0,0,"{""note"": ""Culpa architecto sit itaque quis fuga.""}"
303,2025-11-21T19:02:51.044999,38,583,13,965.19,mobile,84,Cassiano da Prata,0,0,"{""note"": ""Aliquid laboriosam magnam.""}"
304,2025-11-22T01:11:59.044999,533,560,54,1697.53,mobile,97,Ferreira,0,0,"{""note"": ""Blanditiis reprehenderit repellat autem quaerat officia numquam.""}"
305,2025-11-21T18:29:58.044999,533,597,31,160.71,mobile,295,Gonçalves do Norte,0,0,"{""note"": ""Ab minima suscipit reiciendis.""}"
306,2025-11-21T12:53:55.044999,11,178,9,848.52,card,131,Rios de Albuquerque,0,0,"{""note"": ""Deleniti occaecati porro doloribus ullam.""}"
307,2025-11-21T17:08:54.044999,234,272,85,1969.36,pix,13,da Costa,0,0,"{""note"": ""Architecto unde laudantium nisi at necessitatibus ipsa.""}"
308,2025-11-21T15:34:05.044999,577,424,4,232.29,pix,231,Rodrigues,0,0,"{""note"": ""Repellat sequi accusantium non alias id.""}"
309,2025-11-21T19:23:58.044999,269,26,53,115.62,pix,172,Rios de Farias,0,0,"{""note"": ""Velit accusamus nam ut quasi.""}"
310,2025-11-22T00:34:48.044999,214,13,83,686.09,mobile,179,Brito do Amparo,0,0,"{""note"": ""Reiciendis quia eveniet harum a.""}"
311,2025-11-21T22:42:03.044999,168,171,21,95.58,ted,16,Pereira,0,0,"{""note"": ""Debitis at sed aut dignissimos harum id.""}"
312,2025-11-21T19:26:17.044999,281,338,77,1545.07,card,233,Guerra,0,0,"{""note"": ""Reiciendis assumenda incidunt provident ab.""}"
313,2025-11-21T22:44:41.044999,166,44,79,1232.07,mobile,166,Siqueira de Caldeira,0,0,"{""note"": ""Quae quam alias.""}"
314,2025-11-21T20:46:05.044999,321,583,49,630.29,web,27,Porto,0,0,"{""note"": ""Ab unde consequuntur hic vero asperiores.""}"
315,2025-11-22T04:21:28.044999,63,514,52,1281.84,pix,38,Martins do Galho,0,0,"{""note"": ""Debitis nihil voluptates ratione corporis sapiente vitae.""}"
316,2025-11-21T18:50:26.044999,245,553,85,896.36,pix,94,Costela Verde,0,0,"{""note"": ""Ducimus facere ab nobis voluptas.""}"
317,2025-11-22T04:13:24.044999,379,30,85,1955.42,web,19,Moraes,0,0,"{""note"": ""Eos dolores assumenda reiciendis ipsa labore quasi.""}"
318,2025-11-22T07:24:18.044999,364,250,77,1330.07,card,275,da Mota de Cavalcante,0,0,"{""note"": ""Quasi qui excepturi quam et.""}"
319,2025-11-22T06:57:36.044999,375,238,31,1091.55,pix,219,Santos de Nascimento,0,0,"{""note"": ""Explicabo ipsa rem at.""}"
320,2025-11-21T21:04:17.044999,84,442,31,1018.14,web,184,Siqueira do Galho,0,0,"{""note"": ""Nesciunt doloribus tempora dolore explicabo nulla accusantium dicta.""}"
321,2025-11-21T16:56:40.044999,590,502,34,1831.17,pix,173,Aragão,0,0,"{""note"": ""Veritatis cumque ad aspernatur sed numquam eius architecto.""}"
322,2025-11-21T22:48:58.044999,177,147,24,268.71,web,103,Machado do Campo,0,0,"{""note"": ""Cumque minima natus ea dolores ea.""}"
323,2025-11-21T10:13:41.044999,5,371,53,1244.31,mobile,30,da Conceição,0,0,"{""note"": ""Molestiae atque nulla saepe.""}"
324,2025-11-21T15:44:00.044999,560,191,36,182.23,pix,297,Viana,0,0,"{""note"": ""Labore atque impedit corrupti.""}"
325,2025-11-21T21:52:03.044999,360,328,2,625.96,pix,133,Aragão das Flores,0,0,"{""note"": ""Velit magni blanditiis temporibus esse.""}"
326,2025-11-21T23:29:29.044999,39,224,26,1756.04,mobile,296,Cavalcante,0,0,"{""note"": ""Neque eligendi reiciendis reprehenderit laboriosam officia doloremque.""}"
327,2025-11-21T19:48:23.044999,171,500,34,269.7,pix,222,Ramos Paulista,0,0,"{""note"": ""Dolorem doloremque necessitatibus temporibus harum iure.""}"
328,2025-11-21T18:01:04.044999,227,468,100,1886.44,ted,156,Cardoso,0,0,"{""note"": ""Nulla fugiat explicabo recusandae eius dolore dolore.""}"
329,2025-11-22T03:11:02.044999,578,571,96,861.84,pix,267,Correia,0,0,"{""note"": ""Magni ducimus nisi corporis ipsa fugiat saepe.""}"
330,2025-11-21T08:52:40.044999,24,108,44,836.15,card,31,Sá de Teixeira,0,0,"{""note"": ""A excepturi sequi aliquid error quos.""}"
331,2025-11-22T00:58:20.044999,350,192,17,215.61,card,246,Abreu,0,0,"{""note"": ""Placeat fugit eligendi quia deserunt maxime cumque hic.""}"
332,2025-11-21T15:49:16.044999,457,114,67,1130.14,ted,182,Porto,0,0,"{""note"": ""Sunt fugiat ducimus quibusdam harum.""}"
333,2025-11-21T10:00:58.044999,20,275,58,443.31,ted,205,da Luz do Oeste,0,0,"{""note"": ""Odio quae occaecati aspernatur quibusdam ipsam.""}"
334,2025-11-21T23:56:35.044999,100,20,23,1346.06,ted,107,Costela da Serra,0,0,"{""note"": ""Suscipit hic tenetur doloremque dolorem voluptatem.""}"
335,2025-11-22T05:17:44.044999,136,258,31,1539.41,web,260,Camargo,0,0,"{""note"": ""Eos error a placeat doloribus at.""}"
336,2025-11-21T18:53:00.044999,207,444,94,596.68,pix,56,Pinto do Norte,0,0,"{""note"": ""Provident aperiam quia voluptas quae accusantium accusantium repudiandae.""}"
